network,country,country_code,continent,continent_code,asn,as_name,as_domain,type
185.188.105.24/30,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.28/31,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.30,Germany,DE,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.31,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.32/30,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.36,United States,US,North America,NA,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.37,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.38,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.39,United Kingdom,GB,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.40/31,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.42/31,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.44/31,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.46,Canada,CA,North America,NA,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.47,United States,US,North America,NA,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.48,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.49,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.50,United States,US,North America,NA,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.51,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.52/31,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.54/31,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.56/29,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.64/31,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.66/31,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.68/31,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.70/31,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.72,Canada,CA,North America,NA,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.73,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.74,Canada,CA,North America,NA,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.75,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.76/31,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.78/31,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.80/29,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.88/31,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.90,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.91,Canada,CA,North America,NA,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.92,United States,US,North America,NA,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.93,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.94/31,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.96,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.97,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.98,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.99,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.100,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.101,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.102/31,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.104/30,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.108,Canada,CA,North America,NA,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.109,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.110/31,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.112/31,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.114/31,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.116,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.117,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.118/31,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.120/30,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.124/30,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.128,Spain,ES,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.129,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.130,Canada,CA,North America,NA,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.131,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.132/31,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.134,Canada,CA,North America,NA,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.135,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.136/30,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.140/31,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.142/31,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.144,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.145,United States,US,North America,NA,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.146/31,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.148/30,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.152/29,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.160,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.161,United States,US,North America,NA,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.162/31,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.164/30,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.168/30,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.172,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.173,Canada,CA,North America,NA,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.174/31,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.176,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.177,United States,US,North America,NA,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.178,United States,US,North America,NA,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.179,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.180/31,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.182/31,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.184/30,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.188/31,United States,US,North America,NA,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.190/31,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.192/29,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.200/30,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.204/30,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.208/29,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.216/30,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.220/31,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.222/31,United States,US,North America,NA,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.224/28,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.240/29,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.248/31,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.250,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.251,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.105.252/30,Czechia,CZ,Europe,EU,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.106.0/24,United States,US,North America,NA,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.107.0/24,Iran,IR,Asia,AS,AS43211,Noavaran Fan Avazeh (Digikala),digikala.com,hosting
185.188.112.0/23,Iran,IR,Asia,AS,AS204834,Shabakieh Isfahan Co PJSC,shabakieh.com,hosting
185.188.114.0/23,Iran,IR,Asia,AS,AS56548,Negin Ertebatate Ava Company PJS,negintel.com,isp
185.190.20.0/22,Iran,IR,Asia,AS,AS206065,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
185.190.39.0/24,Iran,IR,Asia,AS,AS60631,Vandad Vira Hooman LLC,vandadvira.com,hosting
185.191.76.0/22,Iran,IR,Asia,AS,AS51431,Rasaneh Avabarid Private Joint Stock Company,avabarid.com,hosting
185.192.8.0/22,Iran,IR,Asia,AS,AS42990,Bank Saderat Iran PJSC,bsi.ir,business
185.192.112.0/23,Iran,IR,Asia,AS,AS60976,Parsan Lin Co. PJS,parsonline.com,hosting
185.192.114.0/24,Iran,IR,Asia,AS,AS60976,Parsan Lin Co. PJS,parsonline.com,hosting
185.193.47.0/24,Iran,IR,Asia,AS,AS211081,Tehran Stock Exchange Company (Public Joint Stock),tse.ir,business
185.193.208.0/22,Iran,IR,Asia,AS,AS48944,Khalij Fars Ettela Resan LTD,khalijonline.net,isp
185.194.76.0/22,Iran,IR,Asia,AS,AS8868,Khallagh Borhan Market Development for Creative Industries Co,,business
185.194.244.0/22,Iran,IR,Asia,AS,AS42586,IRIB (Islamic Republic of Iran Broadcasting),irib.ir,isp
185.195.72.0/22,Iran,IR,Asia,AS,AS42750,Marun Petrochemical Co.,mpc.ir,business
185.196.148.0/24,Iran,IR,Asia,AS,AS60887,International Systems Engineering & Automation Company PJS,irisaco.com,business
185.196.151.0/24,Iran,IR,Asia,AS,AS209462,South Hormozgan Steel PJSC,hosco.ir,business
185.197.68.0/22,Iran,IR,Asia,AS,AS206065,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
185.197.112.0/22,Iran,IR,Asia,AS,AS29068,University of Tehran,ut.ac.ir,education
185.198.160.0/22,Iran,IR,Asia,AS,AS205622,Iran Health Insurance Organization,ihio.gov.ir,government
185.199.208.0/24,Iran,IR,Asia,AS,AS56548,Negin Ertebatate Ava Company PJS,negintel.com,isp
185.199.210.0/23,Iran,IR,Asia,AS,AS56548,Negin Ertebatate Ava Company PJS,negintel.com,isp
185.201.48.0/24,Iran,IR,Asia,AS,AS204650,Toloe Rayaneh Loghman Educational and Cultural Co. LTD,,education
185.201.49.0/24,Iran,IR,Asia,AS,AS211056,Amir Hosein Maaref,khalijserver.com,hosting
185.201.50.0/24,Iran,IR,Asia,AS,AS205217,Dadeh Pardaz Pouya-e Sharif LLC,dadehpardaz.com,hosting
185.201.51.0/24,Iran,IR,Asia,AS,AS204650,Toloe Rayaneh Loghman Educational and Cultural Co. LTD,,education
185.202.56.0/22,Iran,IR,Asia,AS,AS50749,Yaghoot Pars Asia Cooperative Company,yaghoot.net,isp
185.203.160.0/22,Iran,IR,Asia,AS,AS205837,Sadad Electronic Payment Company P.J.S.,sadadbahrain.com,isp
185.204.168.0/22,Germany,DE,Europe,EU,AS57568,ARVANCLOUD GLOBAL TECHNOLOGIES L.L.C,arvancloud.ae,unknown
185.204.180.0/22,Iran,IR,Asia,AS,AS44400,Ertebatat Sabet Parsian Co. PJS,fcp.ir,isp
185.204.197.0/24,Italy,IT,Europe,EU,AS60631,Vandad Vira Hooman LLC,vandadvira.com,hosting
185.205.203.0/24,United Arab Emirates,AE,Asia,AS,AS59441,Hostiran Network,hostiran.net,hosting
185.206.92.0/22,Iran,IR,Asia,AS,AS202468,AbrArvan CDN and IaaS,arvancloud.ir,hosting
185.206.229.0/24,Iran,IR,Asia,AS,AS201703,Andisheh Sabz Mahan Co. Ltd,mahan.host,business
185.206.231.0/24,Iran,IR,Asia,AS,AS48715,Sefroyek Pardaz Engineering PJSC,shahrad.net,hosting
185.206.236.0/22,Iran,IR,Asia,AS,AS207141,Ertebat Gostare Nakhl Jonoob Company PJSC,nakhl.net,business
185.207.72.0/22,Iran,IR,Asia,AS,AS205643,Central Insurance of Iran and Insurance Operations JSC,centinsur.ir,business
185.208.76.0/23,United Arab Emirates,AE,Asia,AS,AS48029,ParsDade Network,parsdadeh.ir,isp
185.208.78.0/23,United Arab Emirates,AE,Asia,AS,AS59441,Hostiran Network,hostiran.net,hosting
185.208.148.0/23,Iran,IR,Asia,AS,AS24631,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
185.208.150.0/23,Iran,IR,Asia,AS,AS206065,Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS,fanaptelecom.ir,isp
185.208.174.0/23,Iran,IR,Asia,AS,AS60631,Vandad Vira Hooman LLC,vandadvira.com,hosting
185.208.180.0/22,Iran,IR,Asia,AS,AS48147,Asre Pardazeshe Ettelaate Amin Institute,aminidc.com,education
185.209.42.0/24,Iran,IR,Asia,AS,AS209836,Toesegaran Shabakeh Arseh Novin Ltd,novinhost.org,hosting
185.209.188.0/22,Iran,IR,Asia,AS,AS62250,SINA ATINET Company (Ltd),atinet.ir,isp
185.210.200.0/23,Iran,IR,Asia,AS,AS57457,Asan Pardakht Persian Co. LTD,asanpardakht.ir,isp
185.210.203.0/24,Iran,IR,Asia,AS,AS57457,Asan Pardakht Persian Co. LTD,asanpardakht.ir,isp
185.211.56.0/22,Iran,IR,Asia,AS,AS39368,Mahdiar Rafiee,,unknown
185.211.88.0/22,Iran,IR,Asia,AS,AS59794,Amirkabir University of Technology,aut.ac.ir,education
185.212.48.0/24,Iran,IR,Asia,AS,AS210392,Azarakhsh Ava-e Ahvaz Co,mgadmin.info,hosting
185.212.49.0/24,Iran,IR,Asia,AS,AS204104,Giti Secure Cloud LLC,gscloud.ir,hosting
185.212.50.0/24,Iran,IR,Asia,AS,AS34918,Pishgaman Toseeh Ertebatat Company (Private Joint Stock),pishgaman.net,isp
185.212.51.0/24,Iran,IR,Asia,AS,AS216344,Enteghal Dade Arya Sarv Co (Ltd.),ariyaserver.com,hosting
185.212.192.0/23,Iran,IR,Asia,AS,AS48359,Hesabgar Pardaz Gharb PJSC,taknet.ir,isp
185.212.194.0/24,Iran,IR,Asia,AS,AS202029,Taknet Afzar Aftab PJSC,taknet.ir,isp
185.212.195.0/24,Iran,IR,Asia,AS,AS48359,Hesabgar Pardaz Gharb PJSC,taknet.ir,isp
185.213.8.0/23,Iran,IR,Asia,AS,AS205588,The Islamic Propagation Office of Qom Seminary,dte.ir,business
185.213.10.0/24,Iran,IR,Asia,AS,AS48147,Asre Pardazeshe Ettelaate Amin Institute,aminidc.com,education
185.213.164.0/23,Iran,IR,Asia,AS,AS61173,Green Web Samaneh Novin PJSC,greenweb.ir,hosting
185.213.195.0/24,Iran,IR,Asia,AS,AS48715,Sefroyek Pardaz Engineering PJSC,shahrad.net,hosting
185.214.36.0/22,Iran,IR,Asia,AS,AS48944,Khalij Fars Ettela Resan LTD,khalijonline.net,isp
185.215.124.0/22,Iran,IR,Asia,AS,AS205521,Rahyab Payam Gostaran Co. P.J.S,rahyabvas.com,hosting
185.215.152.0/22,Iran,IR,Asia,AS,AS205490,Railways of Islamic Republic of IRAN,rai.ir,business
185.215.228.0/24,Iran,IR,Asia,AS,AS42337,Respina Networks & Beyond PJSC,respina.net,isp
185.215.229.0/24,Iran,IR,Asia,AS,AS214192,Milad Ahadpour,espyr.cloud,hosting
185.215.231.0/24,Iran,IR,Asia,AS,AS198154,Pars Abr Toseeh Ertebatat LTD,,hosting
185.215.232.0/22,United Arab Emirates,AE,Asia,AS,AS208006,ARVANCLOUD GLOBAL TECHNOLOGIES L.L.C,arvancloud.com,unknown
185.217.6.0/24,Iran,IR,Asia,AS,AS204203,Atrin Information & Communications Technology Company PJS,atrinnet.net,hosting
185.218.139.0/24,Iran,IR,Asia,AS,AS39368,Mahdiar Rafiee,,unknown
185.219.112.0/22,Iran,IR,Asia,AS,AS215679,Ideh Gozin Ertebatat e Romak Co. LTD,snapp.ir,business
185.220.224.0/23,Iran,IR,Asia,AS,AS202468,AbrArvan CDN and IaaS,arvancloud.ir,hosting
185.220.226.0/24,Iran,IR,Asia,AS,AS205585,Noyan Abr Arvan Co. ( Private Joint Stock),arvancloud.ir,hosting
185.220.227.0/24,Iran,IR,Asia,AS,AS202468,AbrArvan CDN and IaaS,arvancloud.ir,hosting
185.221.192.0/24,Iran,IR,Asia,AS,AS48359,Hesabgar Pardaz Gharb PJSC,taknet.ir,isp
185.221.193.0/24,Iran,IR,Asia,AS,AS202029,Taknet Afzar Aftab PJSC,taknet.ir,isp
185.221.194.0/23,Iran,IR,Asia,AS,AS48359,Hesabgar Pardaz Gharb PJSC,taknet.ir,isp
185.221.239.0/24,United Kingdom,GB,Europe,EU,AS62442,Dade Samane Fanava Company (PJS),fanavaidc.com,business
185.222.28.0/24,Iran,IR,Asia,AS,AS210814,VUNIFY LTD,vunify.org,unknown
185.222.120.0/23,Iran,IR,Asia,AS,AS42337,Respina Networks & Beyond PJSC,respina.net,isp
185.222.163.0/24,Iran,IR,Asia,AS,AS197937,Mizban Dadeh Roham Co,hidata.org,hosting
185.222.180.0/22,Iran,IR,Asia,AS,AS41061,Iran Zamin Bank PJSC,izbank.ir,business
185.222.210.0/24,Iran,IR,Asia,AS,AS62442,Dade Samane Fanava Company (PJS),fanavaidc.com,business
185.223.160.0/24,Iran,IR,Asia,AS,AS212216,Netafraz Iranian Ltd.,netafraz.com,hosting
185.224.176.0/22,Iran,IR,Asia,AS,AS205229,Wireless Client,,hosting
185.225.80.0/22,Iran,IR,Asia,AS,AS39364,Hormoz IT & Network Waves Connection Co. (PJS),hormoznet.net,isp
185.225.180.0/22,Iran,IR,Asia,AS,AS204813,Shahrekord University,sku.ac.ir,education
185.225.240.0/22,Iran,IR,Asia,AS,AS42337,Respina Networks & Beyond PJSC,respina.net,isp
185.226.97.0/24,Iran,IR,Asia,AS,AS212036,Parsway Shomal Company Ltd,parsway.ir,isp
185.226.116.0/22,Iran,IR,Asia,AS,AS202468,AbrArvan CDN and IaaS,arvancloud.ir,hosting
185.226.132.0/22,Iran,IR,Asia,AS,AS48944,Khalij Fars Ettela Resan LTD,khalijonline.net,isp
185.226.140.0/22,Iran,IR,Asia,AS,AS34412,Saba Abr Mizban LLC,mizbancloud.com,hosting
185.227.64.0/22,Iran,IR,Asia,AS,AS207817,Saman Kish Electronic Payment Company,sep.ir,isp
185.227.78.0/23,Iran,IR,Asia,AS,AS49556,Web Dadeh Paydar Co (Ltd),webdade.com,hosting
185.227.116.0/24,Iran,IR,Asia,AS,AS205176,Arya Hamrah Samaneh PJS,aryahamrah.com,hosting
185.228.58.0/24,Iran,IR,Asia,AS,AS48551,Sindad Network Technology PJSC,sindad.com,hosting
185.228.59.0/24,Iran,IR,Asia,AS,AS209836,Toesegaran Shabakeh Arseh Novin Ltd,novinhost.org,hosting
185.228.236.0/23,Iran,IR,Asia,AS,AS202468,AbrArvan CDN and IaaS,arvancloud.ir,hosting
185.228.238.0/24,Iran,IR,Asia,AS,AS202468,AbrArvan CDN and IaaS,arvancloud.ir,hosting
185.229.0.0/23,Iran,IR,Asia,AS,AS204781,BOURS KALAYE IRAN PJSC (Iran Mercantile Exchange),ime.co.ir,business
185.229.28.0/22,Iran,IR,Asia,AS,AS39650,Atrin Information & Communications Technology Company PJS,atrinnet.net,isp
185.229.133.0/24,Iran,IR,Asia,AS,AS204203,Atrin Information & Communications Technology Company PJS,atrinnet.net,hosting
185.229.134.0/24,Iran,IR,Asia,AS,AS210288,Aranik Communications Technology PJSC,aranik.net,hosting
185.229.204.0/24,Iran,IR,Asia,AS,AS48147,Asre Pardazeshe Ettelaate Amin Institute,aminidc.com,education
185.231.65.0/24,Iran,IR,Asia,AS,AS212076,Dadeh Rayanesh Abri Pardis Private Joint Stock Company,pardisco.co,hosting
185.231.112.0/24,Iran,IR,Asia,AS,AS60631,Vandad Vira Hooman LLC,vandadvira.com,hosting
185.231.113.0/24,Iran,IR,Asia,AS,AS42337,Respina Networks & Beyond PJSC,respina.net,isp
185.231.114.0/24,Iran,IR,Asia,AS,AS197946,CloudGuard Network,cloudguard.ir,hosting
185.231.115.0/24,Iran,IR,Asia,AS,AS60631,Vandad Vira Hooman LLC,vandadvira.com,hosting
185.231.180.0/22,Iran,IR,Asia,AS,AS202468,AbrArvan CDN and IaaS,arvancloud.ir,hosting
185.232.152.0/22,Iran,IR,Asia,AS,AS48434,Tebyan-e-Noor Cultural-Artistic Institute,tebyanidc.ir,hosting
185.232.176.0/22,Iran,IR,Asia,AS,AS205894,Export Development Bank of Iran - Public Joint Stock,edbi.ir,business
185.233.84.0/22,Iran,IR,Asia,AS,AS49382,FANAVARI HAMRAH PAYDA Co. ( Private J.S.),efarda.ir,isp
185.233.131.0/24,Iran,IR,Asia,AS,AS60248,Mobin One Kish,shahrad.net,hosting
185.234.14.0/24,Kazakhstan,KZ,Asia,AS,AS48715,Sefroyek Pardaz Engineering PJSC,shahrad.net,hosting
185.234.192.0/22,Iran,IR,Asia,AS,AS204955,Vista Samaneh ASA Company (PJS),asax.ir,hosting
185.235.40.0/22,Germany,DE,Europe,EU,AS57568,ARVANCLOUD GLOBAL TECHNOLOGIES L.L.C,arvancloud.ae,unknown
185.235.136.0/24,Iran,IR,Asia,AS,AS202391,Cooperative Afra ertebatat-e-sabet-e Rasa Co,afrarasa.com,isp
185.235.139.0/24,Iran,IR,Asia,AS,AS202391,Cooperative Afra ertebatat-e-sabet-e Rasa Co,afrarasa.com,isp
185.235.196.0/23,Iran,IR,Asia,AS,AS216054,Taymaz Gostaran Naghshe Almas Co. ( Ltd ),viphost.cloud,hosting
185.235.198.0/24,Iran,IR,Asia,AS,AS209836,Toesegaran Shabakeh Arseh Novin Ltd,novinhost.org,hosting
185.235.245.0/24,Iran,IR,Asia,AS,AS48715,Sefroyek Pardaz Engineering PJSC,shahrad.net,hosting
185.236.36.0/22,Iran,IR,Asia,AS,AS48551,Sindad Network Technology PJSC,sindad.com,hosting
185.236.88.0/22,Iran,IR,Asia,AS,AS204904,University Of Art,art.ac.ir,education
185.237.84.0/24,Austria,AT,Europe,EU,AS204834,Shabakieh Isfahan Co PJSC,shabakieh.com,hosting
185.237.85.0/24,Iran,IR,Asia,AS,AS204865,Shabakieh Isfahan Co PJSC,shabakieh.com,hosting
185.237.86.0/23,Iran,IR,Asia,AS,AS204834,Shabakieh Isfahan Co PJSC,shabakieh.com,hosting
185.238.44.0/22,Iran,IR,Asia,AS,AS48359,Hesabgar Pardaz Gharb PJSC,taknet.ir,isp
185.238.92.0/22,Iran,IR,Asia,AS,AS204999,Rooyekhat Media Company Ltd,rooyekhat.co,isp
185.238.140.0/24,Iran,IR,Asia,AS,AS209783,Avaye Segal Net Co. PJS,segalnet.net,hosting
185.238.143.0/24,Iran,IR,Asia,AS,AS48551,Sindad Network Technology PJSC,sindad.com,hosting
185.239.0.0/24,Iran,IR,Asia,AS,AS60631,Vandad Vira Hooman LLC,vandadvira.com,hosting
185.239.1.0/24,Iran,IR,Asia,AS,AS202269,BitCommand LLC,bitcommand.com,global_cdn_edge
185.239.2.0/24,Iran,IR,Asia,AS,AS61248,Ferdowsi University of Mashhad,um.ac.ir,education
185.239.3.0/24,Iran,IR,Asia,AS,AS60631,Vandad Vira Hooman LLC,vandadvira.com,hosting
185.239.104.0/22,Iran,IR,Asia,AS,AS202468,AbrArvan CDN and IaaS,arvancloud.ir,hosting
185.240.56.0/22,Iran,IR,Asia,AS,AS204787,"FANAVARAN NOVIN BONYAN PASARGAD Co., (psj)",hiweb.ir,isp
185.240.148.0/24,United Kingdom,GB,Europe,EU,AS34871,Part Financial Information Processing Co.,partdp.ir,hosting
185.240.149.0/24,United Kingdom,GB,Europe,EU,AS206596,Computer Research Center of Islamic Sciences,noorsoft.org,education
185.240.151.0/24,United Kingdom,GB,Europe,EU,AS34871,Part Financial Information Processing Co.,partdp.ir,hosting
